file,asset,channel,name_size,width,height,mips,format,format_id,cube,bytes
goliath-solace_diffuse_128.atf,goliath-solace,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11385
goliath-solace_diffuse_256.atf,goliath-solace,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,37262
goliath-solace_diffuse_512.atf,goliath-solace,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,132634
goliath-solace_glow_128.atf,goliath-solace,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3931
goliath-solace_glow_256.atf,goliath-solace,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7297
goliath-solace_glow_512.atf,goliath-solace,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,15176
goliath-solace_normal_128.atf,goliath-solace,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11354
goliath-solace_normal_256.atf,goliath-solace,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,37012
goliath-solace_normal_512.atf,goliath-solace,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,127206
goliath-solace_specular_128.atf,goliath-solace,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9440
goliath-solace_specular_256.atf,goliath-solace,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30597
goliath-solace_specular_512.atf,goliath-solace,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,106181
goliath-sovereign_diffuse_128.atf,goliath-sovereign,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12471
goliath-sovereign_diffuse_256.atf,goliath-sovereign,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39727
goliath-sovereign_diffuse_512.atf,goliath-sovereign,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,133714
goliath-spectrum_diffuse_128.atf,goliath-spectrum,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11130
goliath-spectrum_diffuse_256.atf,goliath-spectrum,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,37520
goliath-spectrum_diffuse_512.atf,goliath-spectrum,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,136684
goliath-spectrum_glow_128.atf,goliath-spectrum,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3977
goliath-spectrum_glow_256.atf,goliath-spectrum,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7148
goliath-spectrum_glow_512.atf,goliath-spectrum,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,14012
goliath-spectrum_normal_128.atf,goliath-spectrum,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11618
goliath-spectrum_normal_256.atf,goliath-spectrum,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,37525
goliath-spectrum_normal_512.atf,goliath-spectrum,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,123888
goliath-spectrum_specular_128.atf,goliath-spectrum,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9032
goliath-spectrum_specular_256.atf,goliath-spectrum,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28312
goliath-spectrum_specular_512.atf,goliath-spectrum,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,98420
goliath-stars-and-stripes_diffuse_128.atf,goliath-stars-and-stripes,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12859
goliath-stars-and-stripes_diffuse_256.atf,goliath-stars-and-stripes,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,40959
goliath-stars-and-stripes_diffuse_512.atf,goliath-stars-and-stripes,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,139268
goliath-turkey_diffuse_128.atf,goliath-turkey,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,13343
goliath-turkey_diffuse_256.atf,goliath-turkey,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,42249
goliath-turkey_diffuse_512.atf,goliath-turkey,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,137938
goliath-vanquisher_diffuse_128.atf,goliath-vanquisher,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12742
goliath-vanquisher_diffuse_256.atf,goliath-vanquisher,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,40280
goliath-vanquisher_diffuse_512.atf,goliath-vanquisher,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,136035
goliath-venom_diffuse_128.atf,goliath-venom,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,13037
goliath-venom_diffuse_256.atf,goliath-venom,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,43773
goliath-venom_diffuse_512.atf,goliath-venom,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,156487
goliath-venom_glow_128.atf,goliath-venom,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,6275
goliath-venom_glow_256.atf,goliath-venom,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,14116
goliath-venom_glow_512.atf,goliath-venom,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33449
goliath-venom_normal_128.atf,goliath-venom,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11981
goliath-venom_normal_256.atf,goliath-venom,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39086
goliath-venom_normal_512.atf,goliath-venom,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,131447
goliath-venom_specular_128.atf,goliath-venom,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9226
goliath-venom_specular_256.atf,goliath-venom,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,29941
goliath-venom_specular_512.atf,goliath-venom,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,106908
goliath-veteran_diffuse_128.atf,goliath-veteran,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10502
goliath-veteran_diffuse_256.atf,goliath-veteran,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33694
goliath-veteran_diffuse_512.atf,goliath-veteran,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,115971
goliath-x-borealis_diffuse_128.atf,goliath-x-borealis,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11650
goliath-x-borealis_diffuse_256.atf,goliath-x-borealis,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35479
goliath-x-borealis_diffuse_512.atf,goliath-x-borealis,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,113753
goliath-x-borealis_glow_128.atf,goliath-x-borealis,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2135
goliath-x-borealis_glow_256.atf,goliath-x-borealis,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2970
goliath-x-borealis_glow_512.atf,goliath-x-borealis,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4797
goliath-x-borealis_specular_128.atf,goliath-x-borealis,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12385
goliath-x-borealis_specular_256.atf,goliath-x-borealis,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,41566
goliath-x-borealis_specular_512.atf,goliath-x-borealis,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,147792
goliath-x-ocean_diffuse_128.atf,goliath-x-ocean,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11478
goliath-x-ocean_diffuse_256.atf,goliath-x-ocean,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34720
goliath-x-ocean_diffuse_512.atf,goliath-x-ocean,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,112223
goliath-x-ocean_glow_128.atf,goliath-x-ocean,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2135
goliath-x-ocean_glow_256.atf,goliath-x-ocean,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2970
goliath-x-ocean_glow_512.atf,goliath-x-ocean,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4797
goliath-x-ocean_specular_128.atf,goliath-x-ocean,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12385
goliath-x-ocean_specular_256.atf,goliath-x-ocean,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,41566
goliath-x-ocean_specular_512.atf,goliath-x-ocean,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,147805
goliath-x-sandstorm_diffuse_128.atf,goliath-x-sandstorm,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10937
goliath-x-sandstorm_diffuse_256.atf,goliath-x-sandstorm,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33213
goliath-x-sandstorm_diffuse_512.atf,goliath-x-sandstorm,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,107638
goliath-x-sandstorm_glow_128.atf,goliath-x-sandstorm,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2135
goliath-x-sandstorm_glow_256.atf,goliath-x-sandstorm,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2953
goliath-x-sandstorm_glow_512.atf,goliath-x-sandstorm,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4829
goliath-x-sandstorm_specular_128.atf,goliath-x-sandstorm,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12383
goliath-x-sandstorm_specular_256.atf,goliath-x-sandstorm,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,41166
goliath-x-sandstorm_specular_512.atf,goliath-x-sandstorm,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,144274
goliath-x_design_argon_diffuse_128.atf,goliath-x_design_argon,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11868
goliath-x_design_argon_diffuse_256.atf,goliath-x_design_argon,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30633
goliath-x_design_argon_diffuse_512.atf,goliath-x_design_argon,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,78620
goliath-x_design_lava_diffuse_128.atf,goliath-x_design_lava,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8956
goliath-x_design_lava_diffuse_256.atf,goliath-x_design_lava,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,22732
goliath-x_design_lava_diffuse_512.atf,goliath-x_design_lava,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,61130
goliath-x_design_legend_diffuse_128.atf,goliath-x_design_legend,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12796
goliath-x_design_legend_diffuse_256.atf,goliath-x_design_legend,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,42716
goliath-x_design_legend_diffuse_512.atf,goliath-x_design_legend,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,148473
goliath-x_design_legend_glow_128.atf,goliath-x_design_legend,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10657
goliath-x_design_legend_glow_256.atf,goliath-x_design_legend,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34927
goliath-x_design_legend_glow_512.atf,goliath-x_design_legend,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,117994
goliath-x_diffuse_128.atf,goliath-x,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9772
goliath-x_diffuse_256.atf,goliath-x,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30005
goliath-x_diffuse_512.atf,goliath-x,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,98316
goliath-x_glow_128.atf,goliath-x,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2135
goliath-x_glow_256.atf,goliath-x,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2953
goliath-x_glow_512.atf,goliath-x,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4829
goliath-x_normal_128.atf,goliath-x,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11813
goliath-x_normal_256.atf,goliath-x,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38087
goliath-x_normal_512.atf,goliath-x,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,131612
goliath-x_petdesign_argon_diffuse_128.atf,goliath-x_petdesign_argon,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12041
goliath-x_petdesign_argon_diffuse_256.atf,goliath-x_petdesign_argon,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,36491
goliath-x_petdesign_argon_diffuse_512.atf,goliath-x_petdesign_argon,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,120167
goliath-x_petdesign_lava_diffuse_128.atf,goliath-x_petdesign_lava,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10398
goliath-x_petdesign_lava_diffuse_256.atf,goliath-x_petdesign_lava,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32252
goliath-x_petdesign_lava_diffuse_512.atf,goliath-x_petdesign_lava,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,108489
goliath-x_petdesign_legend_gold_diffuse_128.atf,goliath-x_petdesign_legend_gold,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12233
goliath-x_petdesign_legend_gold_diffuse_256.atf,goliath-x_petdesign_legend_gold,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39711
goliath-x_petdesign_legend_gold_diffuse_512.atf,goliath-x_petdesign_legend_gold,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,138759
goliath-x_petdesign_legend_gold_glow_128.atf,goliath-x_petdesign_legend_gold,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11209
goliath-x_petdesign_legend_gold_glow_256.atf,goliath-x_petdesign_legend_gold,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,36603
goliath-x_petdesign_legend_gold_glow_512.atf,goliath-x_petdesign_legend_gold,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,124035
goliath-x_specular_128.atf,goliath-x,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12383
goliath-x_specular_256.atf,goliath-x,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,41166
goliath-x_specular_512.atf,goliath-x,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,144274
goliath_diffuse_128.atf,goliath,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10033
goliath_diffuse_256.atf,goliath,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32791
goliath_diffuse_512.atf,goliath,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,114955
goliath_glow_128.atf,goliath,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2325
goliath_glow_256.atf,goliath,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3600
goliath_glow_512.atf,goliath,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,5549
goliath_normal_128.atf,goliath,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11339
goliath_normal_256.atf,goliath,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,36365
goliath_normal_512.atf,goliath,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,120529
goliath_specular_128.atf,goliath,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9004
goliath_specular_256.atf,goliath,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28966
goliath_specular_512.atf,goliath,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,101747
hammerclaw-lava_diffuse_128.atf,hammerclaw-lava,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10752
hammerclaw-lava_diffuse_256.atf,hammerclaw-lava,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34235
hammerclaw-lava_diffuse_512.atf,hammerclaw-lava,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,116799
hammerclaw-lava_glow_128.atf,hammerclaw-lava,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4375
hammerclaw-lava_glow_256.atf,hammerclaw-lava,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8246
hammerclaw-lava_glow_512.atf,hammerclaw-lava,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,17314
hammerclaw_diffuse_128.atf,hammerclaw,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11796
hammerclaw_diffuse_256.atf,hammerclaw,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,37736
hammerclaw_diffuse_512.atf,hammerclaw,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,129443
hammerclaw_drone_diffuse_128.atf,hammerclaw_drone,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11591
hammerclaw_drone_diffuse_256.atf,hammerclaw_drone,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,36074
hammerclaw_drone_diffuse_512.atf,hammerclaw_drone,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,122619
hammerclaw_drone_glow_128.atf,hammerclaw_drone,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3924
hammerclaw_drone_glow_256.atf,hammerclaw_drone,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7031
hammerclaw_drone_glow_512.atf,hammerclaw_drone,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,14119
hammerclaw_drone_lava_diffuse_128.atf,hammerclaw_drone_lava,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10178
hammerclaw_drone_lava_diffuse_256.atf,hammerclaw_drone_lava,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32629
hammerclaw_drone_lava_diffuse_512.atf,hammerclaw_drone_lava,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,112365
hammerclaw_drone_lava_glow_128.atf,hammerclaw_drone_lava,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4942
hammerclaw_drone_lava_glow_256.atf,hammerclaw_drone_lava,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9088
hammerclaw_drone_lava_glow_512.atf,hammerclaw_drone_lava,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,18088
hammerclaw_drone_lava_normal_128.atf,hammerclaw_drone_lava,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9523
hammerclaw_drone_lava_normal_256.atf,hammerclaw_drone_lava,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,29778
hammerclaw_drone_lava_normal_512.atf,hammerclaw_drone_lava,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,99330
hammerclaw_drone_lava_specular_128.atf,hammerclaw_drone_lava,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9777
hammerclaw_drone_lava_specular_256.atf,hammerclaw_drone_lava,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30781
hammerclaw_drone_lava_specular_512.atf,hammerclaw_drone_lava,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,102115
hammerclaw_drone_normal_128.atf,hammerclaw_drone,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8342
hammerclaw_drone_normal_256.atf,hammerclaw_drone,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,24022
hammerclaw_drone_normal_512.atf,hammerclaw_drone,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,74461
hammerclaw_drone_specular_128.atf,hammerclaw_drone,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9936
hammerclaw_drone_specular_256.atf,hammerclaw_drone,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30973
hammerclaw_drone_specular_512.atf,hammerclaw_drone,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,103391
hammerclaw_glow_128.atf,hammerclaw,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4193
hammerclaw_glow_256.atf,hammerclaw,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7508
hammerclaw_glow_512.atf,hammerclaw,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,15868
hammerclaw_normal_128.atf,hammerclaw,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10160
hammerclaw_normal_256.atf,hammerclaw,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,31601
hammerclaw_normal_512.atf,hammerclaw,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,106500
hammerclaw_specular_128.atf,hammerclaw,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10702
hammerclaw_specular_256.atf,hammerclaw,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34673
hammerclaw_specular_512.atf,hammerclaw,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,120642
hitac_diffuse_128.atf,hitac,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9837
hitac_diffuse_256.atf,hitac,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,31725
hitac_diffuse_512.atf,hitac,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,108349
hitac_glow_128.atf,hitac,glow,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,8533
hitac_glow_256.atf,hitac,glow,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,19927
hitac_glow_512.atf,hitac,glow,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,51443
hitac_infected_diffuse_128.atf,hitac_infected,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9545
hitac_infected_diffuse_256.atf,hitac_infected,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30357
hitac_infected_diffuse_512.atf,hitac_infected,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,102732
hitac_infected_glow_128.atf,hitac_infected,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7009
hitac_infected_glow_256.atf,hitac_infected,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,18149
hitac_infected_glow_512.atf,hitac_infected,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,48596
hitac_normal_128.atf,hitac,normal,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,12504
hitac_normal_256.atf,hitac,normal,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,38179
hitac_normal_512.atf,hitac,normal,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,125839
hitac_specular_128.atf,hitac,specular,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,12411
hitac_specular_256.atf,hitac,specular,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,38093
hitac_specular_512.atf,hitac,specular,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,130731
hooligan_diffuse_128.atf,hooligan,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11754
hooligan_diffuse_256.atf,hooligan,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38879
hooligan_diffuse_512.atf,hooligan,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,137693
hooligan_glow_128.atf,hooligan,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3048
hooligan_glow_256.atf,hooligan,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4952
hooligan_glow_512.atf,hooligan,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9211
hooligan_normal_128.atf,hooligan,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12333
hooligan_normal_256.atf,hooligan,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,40783
hooligan_normal_512.atf,hooligan,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,140669
hooligan_specular_128.atf,hooligan,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10292
hooligan_specular_256.atf,hooligan,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34779
hooligan_specular_512.atf,hooligan,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,129443
i-oil_diffuse_128.atf,i-oil,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7937
i-oil_diffuse_256.atf,i-oil,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,24062
